Age	Attrition	BusinessTravel	Department	DistanceFromHome	Education	EnvironmentSatisfaction	Gender	JobInvolvement	JobRole	JobSatisfaction	MaritalStatus	MonthlyIncome	NumCompaniesWorked	OverTime	RelationshipSatisfaction	TotalWorkingYears	TrainingTimesLastYear	WorkLifeBalance	PCA_Years	PCA_Performance_and_Percent
38	0	Non-Travel	Human Resources	2	3	1	Male	3	Human Resources	2	Divorced	2592	5	No	4	13	3	3	1.8273458573	-0.7284195206
34	1	Travel_Frequently	Research & Development	9	4	4	Male	3	Laboratory Technician	1	Married	5346	4	No	3	11	3	2	-0.3472943534	0.0446509207
37	1	Travel_Rarely	Research & Development	10	4	4	Male	3	Manufacturing Director	1	Single	4213	1	No	2	10	4	1	0.339394284	-0.3418843
39	0	Travel_Frequently	Sales	20	3	3	Male	3	Sales Executive	4	Divorced	4127	2	No	4	7	6	3	-1.2212066445	0.2379185311
43	0	Non-Travel	Research & Development	9	3	1	Male	3	Research Scientist	3	Single	2438	4	No	3	7	2	2	-1.1296344406	-0.7284195206
41	0	Travel_Rarely	Research & Development	5	3	2	Male	4	Healthcare Representative	2	Single	6870	3	No	1	11	3	1	-1.1296344406	-0.921687131
41	0	Travel_Rarely	Sales	4	1	3	Female	3	Sales Executive	3	Divorced	10447	0	Yes	4	23	3	4	4.2941743582	-0.7284195206
30	0	Travel_Rarely	Research & Development	10	3	1	Female	3	Manufacturing Director	3	Single	9667	9	No	2	9	3	3	-0.2109862302	-0.5351519103
26	1	Travel_Rarely	Human Resources	20	2	4	Female	3	Human Resources	2	Married	2148	0	Yes	3	6	3	3	-0.8118894477	-1.1149547413
46	1	Travel_Rarely	Research & Development	21	2	4	Female	3	Healthcare Representative	2	Married	8926	4	No	4	13	2	4	1.0863991339	2.971358428
40	0	Travel_Rarely	Research & Development	1	3	3	Female	3	Healthcare Representative	4	Divorced	6513	4	No	4	12	3	3	-0.8084861499	0.0446509207
34	0	Travel_Rarely	Sales	8	2	2	Male	4	Sales Executive	3	Married	6799	1	No	3	10	5	3	1.5943664727	2.7780908176
58	0	Non-Travel	Sales	2	3	2	Male	3	Manager	2	Divorced	16291	4	No	4	37	0	2	4.4830708877	2.971358428
35	0	Travel_Rarely	Research & Development	23	4	2	Male	1	Laboratory Technician	3	Married	2705	0	No	2	6	2	4	-0.6670789692	-0.1486166896
47	0	Travel_Rarely	Research & Development	4	3	3	Female	2	Manufacturing Director	2	Divorced	10333	8	Yes	3	28	4	3	4.7190718483	-0.921687131
40	0	Travel_Rarely	Research & Development	12	3	2	Female	3	Healthcare Representative	1	Divorced	4448	2	No	2	15	3	3	1.0358156882	-0.921687131
54	0	Travel_Rarely	Research & Development	7	4	4	Female	3	Research Scientist	4	Married	6854	4	No	2	14	2	2	-0.210310282	-0.3418843
31	0	Travel_Frequently	Sales	7	4	1	Female	3	Sales Executive	1	Married	9637	2	No	4	9	3	3	-0.9926503692	-0.5351519103
28	0	Travel_Rarely	Research & Development	1	3	3	Female	3	Research Scientist	1	Married	3591	1	No	3	3	3	3	-1.1296344406	3.551161259
38	0	Travel_Rarely	Sales	2	4	2	Female	1	Sales Representative	4	Married	5405	2	Yes	1	20	4	2	-1.0370424252	2.5848232073
26	0	Travel_Rarely	Sales	10	3	3	Male	3	Sales Executive	4	Single	4684	1	No	1	5	4	3	-0.8139290707	-0.7284195206
58	0	Travel_Frequently	Research & Development	15	4	1	Male	3	Research Director	3	Married	15787	2	Yes	2	23	3	3	-1.0797994639	-0.5351519103
18	0	Non-Travel	Research & Development	14	3	2	Female	3	Research Scientist	3	Single	1514	1	No	3	0	4	1	-2.0957341415	-0.1486166896
31	1	Travel_Rarely	Human Resources	18	5	4	Male	4	Human Resources	1	Married	2956	0	No	3	2	4	3	-2.0085850468	0.0446509207
29	1	Travel_Rarely	Human Resources	13	3	1	Male	2	Human Resources	1	Divorced	2335	4	Yes	4	4	3	3	-1.3646534481	-0.3418843
45	0	Non-Travel	Sales	2	4	3	Female	3	Sales Executive	3	Married	5154	4	No	2	10	3	4	1.273218182	2.971358428
36	0	Travel_Rarely	Research & Development	2	4	4	Female	3	Research Scientist	2	Married	6962	4	Yes	4	15	2	3	-2.0085850468	2.971358428
43	0	Travel_Frequently	Sales	2	4	1	Male	3	Sales Executive	4	Married	5675	1	No	3	7	5	3	1.4600372301	2.5848232073
27	0	Travel_Frequently	Research & Development	5	2	4	Female	3	Laboratory Technician	4	Single	2379	0	Yes	3	6	3	2	-0.8095059614	-0.5351519103
29	0	Travel_Frequently	Research & Development	20	1	4	Male	3	Laboratory Technician	4	Married	3812	1	No	2	11	3	4	1.8293854803	-0.7284195206
32	0	Travel_Frequently	Sales	10	4	4	Male	3	Sales Executive	4	Single	4648	8	No	3	4	2	4	-2.0957341415	-0.7284195206
42	0	Non-Travel	Research & Development	10	4	3	Male	3	Research Scientist	3	Married	2936	3	No	2	10	1	2	-0.3103848412	2.971358428
47	0	Travel_Rarely	Research & Development	9	4	2	Female	3	Laboratory Technician	3	Single	2105	4	No	3	7	2	3	-1.3646534481	-0.921687131
46	0	Travel_Rarely	Research & Development	2	2	4	Male	3	Manufacturing Director	4	Divorced	8578	3	No	3	12	4	2	1.3647903859	-0.5351519103
28	0	Non-Travel	Human Resources	1	2	3	Male	3	Human Resources	4	Divorced	2706	1	No	2	3	2	3	-0.9926503692	-0.3418843
29	0	Travel_Rarely	Research & Development	29	1	4	Male	1	Healthcare Representative	3	Divorced	6384	8	No	4	11	3	3	-0.4941444548	0.0446509207
42	0	Travel_Rarely	Research & Development	8	3	4	Male	3	Laboratory Technician	3	Single	3968	4	No	4	8	3	3	-2.0957341415	-0.7284195206
32	1	Travel_Rarely	Sales	2	4	3	Male	2	Sales Executive	2	Single	9907	7	Yes	3	7	3	2	-1.0797994639	-0.921687131
46	0	Travel_Rarely	Sales	3	3	1	Female	4	Sales Executive	1	Divorced	13225	2	No	4	25	5	3	3.3774048076	-0.921687131
27	0	Travel_Rarely	Sales	23	1	2	Female	2	Sales Representative	3	Married	3540	1	No	4	9	5	3	1.6442014495	2.7780908176
29	0	Travel_Rarely	Human Resources	6	1	4	Male	2	Human Resources	2	Married	2804	1	No	4	1	3	3	-2.0085850468	-1.1149547413
43	0	Travel_Rarely	Research & Development	6	3	1	Female	2	Manager	3	Married	19392	7	No	4	21	2	3	3.8114198587	-0.7284195206
48	0	Travel_Rarely	Research & Development	10	3	4	Male	2	Research Director	2	Married	19665	4	No	4	29	3	3	4.1612695327	-0.921687131
29	1	Travel_Frequently	Research & Development	24	2	4	Male	2	Research Scientist	4	Single	2439	1	Yes	2	1	3	2	-1.8716009755	3.3578936487
46	1	Travel_Rarely	Sales	10	3	3	Female	3	Sales Executive	2	Married	7314	5	No	3	14	2	3	0.5882978252	2.7780908176
27	0	Travel_Frequently	Research & Development	15	3	4	Female	2	Research Scientist	1	Married	4774	0	No	4	8	2	2	0.7489220809	0.4311861414
39	0	Travel_Rarely	Research & Development	19	4	4	Male	3	Research Scientist	4	Divorced	3902	8	No	2	7	2	3	-1.0797994639	-0.5351519103
55	0	Travel_Rarely	Research & Development	2	4	2	Male	2	Research Scientist	4	Married	2662	8	No	2	19	2	4	-0.8074663384	2.5848232073
28	0	Travel_Rarely	Sales	3	3	2	Female	3	Sales Representative	2	Married	2856	1	No	4	1	3	3	-2.0085850468	0.4311861414
30	1	Travel_Rarely	Sales	9	3	2	Male	3	Sales Representative	4	Single	1081	1	No	3	1	3	2	-2.0085850468	-0.7284195206
22	1	Travel_Rarely	Research & Development	7	1	4	Male	3	Research Scientist	2	Single	2472	1	Yes	1	1	2	3	-2.0085850468	3.1646260383
36	0	Travel_Rarely	Sales	10	4	2	Female	2	Sales Executive	3	Married	5673	1	Yes	1	10	4	3	1.1823944471	-0.7284195206
31	0	Travel_Rarely	Research & Development	20	3	2	Male	3	Laboratory Technician	3	Divorced	4197	1	No	1	10	2	3	0.1918682344	-1.1149547413
34	0	Travel_Rarely	Sales	4	3	3	Male	3	Sales Executive	4	Married	9713	2	Yes	4	9	3	3	-1.098783055	-0.7284195206
29	0	Travel_Rarely	Research & Development	7	3	4	Male	3	Laboratory Technician	1	Single	2062	3	No	2	11	2	3	-1.1296344406	-0.5351519103
37	0	Travel_Rarely	Research & Development	7	4	4	Male	3	Research Scientist	1	Married	4284	5	Yes	3	16	2	3	-0.6660591578	2.971358428
35	0	Travel_Rarely	Research & Development	16	2	4	Female	2	Manufacturing Director	2	Married	4788	0	Yes	4	4	2	3	-1.266618512	-1.1149547413
45	0	Travel_Rarely	Research & Development	25	2	2	Female	2	Manufacturing Director	4	Married	5906	0	No	4	10	2	2	1.3702333067	-0.7284195206
36	0	Travel_Frequently	Human Resources	2	1	2	Male	2	Human Resources	4	Single	3886	1	No	4	10	2	2	0.0565799227	2.7780908176
40	0	Travel_Rarely	Research & Development	1	4	1	Male	3	Manager	1	Divorced	16823	2	No	1	22	3	3	4.3356055805	-1.1149547413
26	0	Travel_Rarely	Research & Development	1	2	2	Female	2	Research Scientist	3	Married	2933	1	Yes	3	1	3	2	-1.8716009755	-0.7284195206
27	0	Travel_Rarely	Sales	2	2	1	Female	4	Sales Executive	3	Single	6500	0	No	2	9	5	2	0.5882978252	-0.5351519103
48	0	Travel_Frequently	Research & Development	22	3	4	Female	3	Manager	4	Divorced	17174	3	No	2	24	3	3	3.7703932421	-1.1149547413
44	0	Travel_Rarely	Research & Development	1	4	2	Male	4	Healthcare Representative	1	Married	5033	2	No	4	10	5	3	-1.3626138252	-0.3418843
34	1	Non-Travel	Research & Development	16	4	4	Male	1	Research Scientist	1	Married	2307	1	Yes	2	5	2	3	-0.9662220929	3.1646260383
56	1	Travel_Rarely	Research & Development	24	2	1	Male	3	Laboratory Technician	4	Single	2587	1	No	4	5	3	3	-1.3273393302	-0.1486166896
36	0	Travel_Rarely	Sales	17	2	3	Male	2	Sales Executive	2	Married	5507	2	No	3	12	1	1	-0.9000583538	-0.1486166896
41	0	Travel_Rarely	Sales	8	3	3	Female	3	Sales Executive	2	Married	4393	5	No	3	14	3	3	-0.3876679057	2.7780908176
42	0	Travel_Rarely	Research & Development	6	3	3	Male	3	Research Director	1	Married	13348	9	No	2	18	3	4	1.7089636552	-0.7284195206
31	0	Travel_Rarely	Sales	10	2	3	Female	3	Sales Executive	4	Divorced	6583	2	Yes	4	8	2	3	-0.670482267	-1.1149547413
34	0	Travel_Rarely	Sales	3	1	4	Female	2	Sales Executive	4	Married	8103	3	Yes	3	9	3	2	-1.3218964095	-0.921687131
31	0	Travel_Rarely	Research & Development	4	3	1	Female	4	Laboratory Technician	3	Divorced	3978	8	No	2	4	0	2	-1.0797994639	-0.921687131
26	0	Travel_Frequently	Research & Development	6	3	3	Male	4	Laboratory Technician	4	Married	2544	0	No	1	8	3	3	1.4600372301	0.2379185311
45	0	Travel_Frequently	Research & Development	1	4	2	Male	3	Healthcare Representative	3	Single	5399	4	No	3	12	3	3	-1.0370424252	-0.921687131
33	0	Travel_Rarely	Sales	10	4	2	Male	3	Sales Executive	3	Single	5487	1	No	2	10	2	2	0.6232284568	-0.5351519103
28	0	Travel_Frequently	Sales	1	2	3	Male	2	Sales Executive	4	Married	6834	1	Yes	3	7	2	3	0.5011487306	-0.921687131
29	1	Travel_Frequently	Sales	24	3	3	Male	4	Sales Representative	1	Single	1091	1	No	4	1	3	3	-2.0085850468	0.0446509207
39	0	Non-Travel	Sales	21	4	1	Female	1	Sales Executive	3	Married	5736	6	No	3	10	1	3	-1.1296344406	0.4311861414
27	0	Travel_Rarely	Research & Development	2	4	2	Male	3	Research Scientist	2	Married	2226	1	No	3	6	3	2	-0.8139290707	-1.1149547413
34	0	Travel_Frequently	Research & Development	22	4	3	Male	2	Research Scientist	4	Married	5747	1	Yes	2	16	3	3	3.0141754264	-0.3418843
28	1	Travel_Rarely	Sales	13	2	4	Female	3	Sales Executive	3	Single	9854	3	Yes	4	6	0	3	-1.3626138252	-1.1149547413
47	0	Non-Travel	Research & Development	14	4	3	Male	3	Research Scientist	2	Married	5467	8	No	3	16	4	4	0.7252818966	0.2379185311
56	0	Travel_Rarely	Sales	11	5	4	Female	2	Sales Executive	1	Married	5380	4	No	3	6	3	3	-2.0957341415	-0.1486166896
39	0	Travel_Rarely	Research & Development	9	2	1	Male	3	Manufacturing Director	1	Married	5151	1	No	4	10	3	3	1.0164882337	3.551161259
38	0	Travel_Frequently	Research & Development	8	3	4	Female	2	Research Scientist	2	Divorced	2133	1	Yes	3	20	3	3	2.1997156834	-0.1486166896
58	0	Travel_Rarely	Sales	21	3	4	Female	3	Manager	4	Married	17875	4	Yes	3	29	2	2	-2.0085850468	-0.7284195206
32	1	Travel_Frequently	Research & Development	5	2	1	Female	4	Research Scientist	3	Single	2432	3	Yes	1	8	2	3	-1.1784496058	-0.5351519103
38	0	Travel_Rarely	Research & Development	9	2	2	Male	3	Research Scientist	4	Divorced	4771	2	No	4	10	0	4	-0.9498933305	0.4311861414
49	0	Travel_Frequently	Research & Development	2	1	2	Male	3	Research Director	4	Married	19161	3	No	4	28	3	3	-0.1191426838	-0.3418843
42	0	Travel_Rarely	Sales	12	4	2	Male	3	Sales Executive	4	Divorced	5087	3	Yes	3	14	4	3	-2.0957341415	-0.921687131
27	1	Travel_Frequently	Human Resources	22	3	1	Female	2	Human Resources	2	Married	2863	1	No	1	1	2	3	-2.0085850468	-0.921687131
35	0	Travel_Rarely	Sales	18	4	2	Male	3	Sales Executive	1	Married	5561	0	No	4	6	2	1	-0.6660591578	-0.1486166896
28	0	Non-Travel	Research & Development	16	3	3	Male	3	Research Scientist	3	Single	2144	1	No	3	5	3	2	-0.5290750864	-0.5351519103
31	0	Non-Travel	Research & Development	3	2	3	Male	3	Research Scientist	1	Divorced	3065	1	Yes	4	4	3	4	-0.7630742825	-0.7284195206
36	0	Non-Travel	Research & Development	9	4	1	Male	4	Laboratory Technician	2	Married	2810	1	No	2	5	3	3	-0.8095059614	2.971358428
34	0	Travel_Rarely	Sales	1	3	1	Male	3	Sales Executive	4	Single	9888	1	No	1	14	3	2	0.6720057635	2.7780908176
34	0	Travel_Rarely	Sales	13	4	4	Male	3	Sales Executive	3	Divorced	8628	1	No	3	9	2	2	-0.1292800563	0.2379185311
26	0	Travel_Rarely	Research & Development	1	3	3	Male	3	Laboratory Technician	1	Single	2867	0	No	4	8	6	2	1.317610238	-0.7284195206
29	0	Travel_Rarely	Research & Development	1	3	1	Male	3	Healthcare Representative	1	Married	5373	0	No	1	6	5	2	-0.950913142	-0.921687131
32	0	Non-Travel	Research & Development	15	4	3	Female	3	Healthcare Representative	4	Divorced	6667	5	No	2	9	6	3	-1.096743432	0.2379185311
31	0	Travel_Frequently	Research & Development	1	3	4	Male	1	Research Scientist	1	Married	5003	1	No	2	10	6	3	1.9998757661	2.7780908176
28	1	Travel_Rarely	Research & Development	17	3	3	Male	2	Laboratory Technician	4	Divorced	2367	5	No	1	6	2	2	-1.1784496058	-0.921687131
38	0	Travel_Rarely	Sales	1	3	1	Male	2	Sales Representative	1	Single	2858	4	No	1	20	3	2	-2.0085850468	-0.5351519103
35	0	Travel_Rarely	Sales	7	4	3	Female	3	Sales Executive	4	Married	5204	1	Yes	4	10	2	3	1.1888571794	-1.1149547413
27	0	Travel_Rarely	Sales	9	3	4	Male	3	Sales Executive	4	Single	4105	1	No	1	7	5	3	0.5011487306	-0.5351519103
32	0	Travel_Rarely	Research & Development	5	4	4	Male	2	Manufacturing Director	4	Single	9679	8	No	2	8	1	3	-2.0085850468	3.3578936487
31	1	Travel_Frequently	Sales	26	4	1	Male	3	Sales Executive	4	Married	5617	1	Yes	3	10	4	3	0.9050230066	-1.1149547413
53	1	Travel_Rarely	Sales	24	4	1	Male	3	Sales Executive	1	Single	10448	6	Yes	2	15	2	2	-1.0797994639	-0.7284195206
54	0	Travel_Rarely	Research & Development	9	2	1	Female	3	Research Scientist	3	Married	2897	3	No	3	9	6	2	-0.6216671018	-1.1149547413
33	0	Travel_Frequently	Research & Development	7	2	4	Male	3	Healthcare Representative	3	Divorced	5968	1	No	3	9	2	3	1.0918420547	2.5848232073
43	0	Travel_Rarely	Research & Development	11	3	1	Male	3	Healthcare Representative	3	Married	7510	1	No	2	10	1	3	1.33026436	0.0446509207
38	0	Travel_Frequently	Human Resources	1	4	4	Male	3	Human Resources	2	Married	2991	0	Yes	2	7	2	3	-0.8681871567	-1.1149547413
55	0	Travel_Rarely	Human Resources	26	4	3	Male	4	Manager	2	Married	19636	4	Yes	1	35	0	3	0.7551134707	0.2379185311
31	0	Travel_Rarely	Research & Development	2	1	4	Female	1	Laboratory Technician	4	Divorced	1129	1	Yes	3	1	4	3	-2.0085850468	-1.1149547413
39	0	Travel_Rarely	Sales	15	4	2	Male	3	Sales Executive	1	Single	13341	0	No	1	21	3	3	3.7095999029	-0.921687131
42	0	Non-Travel	Research & Development	23	2	4	Male	2	Research Scientist	3	Single	4332	1	No	4	20	2	3	2.3278535362	-0.921687131
31	0	Non-Travel	Research & Development	10	3	3	Female	3	Research Director	3	Married	11031	4	No	3	13	2	4	1.5401083867	2.5848232073
54	0	Travel_Rarely	Research & Development	10	3	3	Female	3	Manufacturing Director	1	Single	4440	6	Yes	4	9	3	3	-0.670482267	0.4311861414
24	0	Travel_Rarely	Research & Development	1	2	2	Male	2	Healthcare Representative	3	Single	4617	1	No	2	4	2	2	-0.9010781653	-0.921687131
23	0	Travel_Rarely	Research & Development	12	2	4	Male	3	Laboratory Technician	4	Single	2647	1	No	3	5	6	4	-0.670482267	-0.7284195206
40	0	Travel_Frequently	Research & Development	11	3	4	Female	3	Laboratory Technician	3	Married	6323	1	No	1	10	2	4	1.8509860416	-1.1149547413
40	0	Travel_Rarely	Sales	2	2	2	Female	3	Sales Executive	2	Married	5677	3	No	3	15	4	3	2.103353623	-0.5351519103
25	0	Travel_Rarely	Human Resources	2	3	3	Female	3	Human Resources	2	Married	2187	4	No	3	6	3	3	-1.4995978965	-0.5351519103
30	0	Travel_Rarely	Research & Development	1	2	4	Male	3	Laboratory Technician	2	Married	3748	1	No	3	12	6	2	1.2152854558	-0.7284195206
25	0	Travel_Rarely	Research & Development	2	1	4	Male	3	Laboratory Technician	3	Divorced	3977	6	Yes	3	7	2	2	-1.3537676066	0.4311861414
47	0	Travel_Rarely	Research & Development	25	3	1	Male	3	Healthcare Representative	3	Single	8633	2	No	2	25	3	3	4.5760067665	3.1646260383
33	0	Non-Travel	Research & Development	1	2	2	Male	2	Laboratory Technician	3	Divorced	2008	1	No	3	1	2	2	-1.8671778662	-0.921687131
38	0	Travel_Rarely	Sales	1	4	4	Male	3	Sales Executive	2	Married	4440	0	No	1	16	3	3	2.8741319205	-0.3418843
31	0	Travel_Rarely	Sales	2	2	1	Male	3	Sales Representative	3	Married	3067	0	No	3	3	1	3	-1.2167835352	0.4311861414
38	0	Travel_Frequently	Research & Development	6	4	1	Male	2	Manufacturing Director	3	Married	5321	2	No	4	10	1	3	0.9815576022	-1.1149547413
42	0	Travel_Rarely	Research & Development	18	4	4	Male	3	Research Scientist	1	Divorced	5410	6	Yes	3	9	3	2	-0.9010781653	0.0446509207
41	0	Travel_Rarely	Research & Development	1	3	4	Male	3	Research Scientist	4	Married	2782	3	No	1	12	3	3	-1.098783055	2.971358428
47	0	Non-Travel	Research & Development	1	1	3	Female	3	Research Director	2	Married	11957	0	No	1	14	3	1	2.5625057966	0.2379185311
35	0	Travel_Rarely	Research & Development	11	4	4	Male	3	Laboratory Technician	3	Married	2660	7	Yes	3	5	3	3	-1.0797994639	-1.1149547413
22	0	Travel_Rarely	Research & Development	1	2	4	Male	3	Research Scientist	3	Single	3375	0	No	4	4	2	4	-1.1296344406	-0.921687131
35	0	Travel_Rarely	Research & Development	9	4	2	Male	3	Research Scientist	3	Single	5098	1	No	2	10	5	3	0.9050230066	0.4311861414
33	0	Travel_Rarely	Research & Development	15	2	2	Female	3	Healthcare Representative	4	Married	4878	0	Yes	1	10	6	3	0.9167575379	-0.7284195206
32	0	Travel_Rarely	Research & Development	29	4	3	Female	2	Laboratory Technician	2	Single	2837	1	No	3	6	3	3	-0.5996619347	-0.7284195206
40	0	Travel_Rarely	Research & Development	1	4	1	Male	3	Laboratory Technician	4	Married	2406	8	No	3	8	3	2	-2.0085850468	0.4311861414
32	0	Travel_Rarely	Sales	1	4	2	Male	2	Sales Representative	2	Married	2269	0	No	2	3	2	3	-1.0797994639	-0.5351519103
39	0	Travel_Rarely	Research & Development	24	1	1	Male	3	Research Scientist	4	Single	4108	7	No	1	18	2	3	0.6381328019	-0.7284195206
38	0	Travel_Rarely	Research & Development	10	3	2	Female	1	Research Director	3	Married	13206	3	No	1	20	3	3	3.4391454374	-0.921687131
32	0	Travel_Rarely	Sales	1	4	3	Female	3	Sales Executive	4	Married	10422	1	No	3	14	3	3	2.2203342918	0.4311861414
37	0	Travel_Rarely	Research & Development	10	3	3	Female	4	Research Director	4	Married	13744	1	Yes	1	16	2	3	2.8154507252	3.551161259
25	0	Travel_Rarely	Sales	8	2	1	Female	3	Sales Executive	3	Divorced	4907	0	Yes	2	6	3	2	-0.6660591578	2.971358428
52	0	Non-Travel	Sales	29	4	1	Male	3	Sales Representative	4	Divorced	3482	2	No	2	16	3	2	-0.1801348445	-0.3418843
44	0	Travel_Rarely	Research & Development	1	3	2	Male	3	Research Scientist	4	Single	2436	6	Yes	3	6	2	3	-0.9010781653	-0.921687131
21	0	Travel_Rarely	Sales	5	1	3	Male	3	Sales Representative	1	Single	2380	1	Yes	4	2	6	3	-1.2167835352	-1.1149547413
39	0	Non-Travel	Research & Development	9	3	4	Male	3	Manager	4	Single	19431	2	No	3	21	3	2	-1.0085745259	-0.7284195206
23	1	Travel_Frequently	Sales	9	3	4	Male	3	Sales Representative	1	Married	1790	1	No	1	1	3	2	-1.8716009755	0.4311861414
36	0	Travel_Rarely	Sales	3	3	1	Female	2	Sales Executive	4	Married	7644	0	No	3	10	2	3	0.6591181575	0.4311861414
36	0	Travel_Frequently	Research & Development	4	2	4	Female	3	Manufacturing Director	2	Divorced	5131	7	No	2	18	3	3	-1.1794694173	-0.7284195206
56	0	Non-Travel	Research & Development	1	4	3	Male	3	Healthcare Representative	3	Divorced	6306	1	No	1	13	2	2	2.1529172573	2.7780908176
29	1	Travel_Rarely	Research & Development	1	4	1	Male	3	Research Scientist	4	Married	4787	9	Yes	2	4	3	4	-1.0797994639	-0.5351519103
42	0	Travel_Rarely	Research & Development	2	3	1	Male	3	Manager	3	Married	18880	5	No	1	24	2	2	3.2119031999	-1.1149547413
56	1	Travel_Rarely	Research & Development	7	2	4	Male	3	Laboratory Technician	3	Married	2339	8	No	4	14	4	1	2.4206940102	-1.1149547413
41	0	Travel_Rarely	Research & Development	28	4	1	Female	2	Manufacturing Director	2	Married	13570	0	No	3	21	3	3	2.0613679372	3.1646260383
34	0	Travel_Rarely	Sales	28	3	4	Female	2	Sales Executive	3	Married	6712	1	No	4	8	2	3	0.7252818966	2.7780908176
36	0	Non-Travel	Sales	15	4	4	Male	1	Sales Executive	4	Divorced	5406	1	No	1	15	4	2	3.9819101445	3.3578936487
41	0	Travel_Rarely	Sales	3	3	3	Male	2	Sales Executive	2	Divorced	8938	2	No	3	14	5	3	-0.5246519771	-1.1149547413
32	0	Travel_Rarely	Research & Development	2	3	4	Male	3	Research Scientist	1	Single	2439	1	No	4	4	4	3	-1.042485346	-0.5351519103
35	0	Travel_Rarely	Human Resources	26	4	3	Female	3	Human Resources	4	Single	8837	1	Yes	3	9	2	3	-0.1774192734	-0.1486166896
38	0	Travel_Rarely	Sales	10	2	1	Female	3	Sales Executive	4	Married	5343	1	No	3	10	1	3	1.1844340701	-1.1149547413
50	1	Travel_Frequently	Sales	1	4	2	Male	3	Sales Executive	3	Divorced	6728	7	No	4	12	3	3	-1.0061910395	-0.921687131
36	0	Travel_Rarely	Sales	11	4	2	Female	2	Sales Executive	4	Married	6652	4	No	1	8	2	2	-1.1486180317	-0.7284195206
45	0	Travel_Rarely	Sales	20	3	4	Female	3	Sales Executive	3	Single	4850	8	No	3	8	3	3	-1.0933401342	-0.3418843
